time,heading,imu_heading,gps_heading,gspeed,gear
1684844494.1681225,231.0025246371496,141.6865797932211,50.99032,0.075,2
1684844494.187939,231.00268363130024,141.68673878737175,50.99032,0.075,2
1684844494.208519,231.00288537767733,141.68694053374884,50.99032,0.075,2
1684844494.2282887,231.00288537767733,141.68694053374884,50.99032,0.075,2
1684844494.2485375,231.00304773162225,141.68710288769375,50.99032,0.075,2
1684844494.2685761,231.00304773162225,141.68710288769375,50.99032,0.075,2
1684844494.288037,231.00288537767733,141.68694053374884,50.99032,0.075,2
1684844494.3085093,231.00288537767733,141.68694053374884,50.99032,0.075,2
1684844494.3280647,231.0027244432922,141.68677959936372,50.99032,0.075,2
1684844494.3482337,231.0025246371496,141.6865797932211,50.99032,0.075,2
1684844494.3685336,231.0025246371496,141.6865797932211,50.99032,0.075,2
1684844494.3881803,231.0024429205988,141.68649807667032,50.99032,0.075,2
1684844494.4079747,231.0025589275276,141.6866140835991,50.99032,0.075,2
1684844494.4284365,231.0025589275276,141.6866140835991,50.99032,0.075,2
1684844494.4480665,231.00271777936396,141.68677293543547,50.99032,0.075,2
1684844494.4686284,231.00287805087544,141.68693320694695,50.99032,0.075,2
1684844494.4884524,231.00303974202797,141.68709489809947,50.99032,0.075,2
1684844494.5090148,231.00320285278718,141.6872580088587,50.99032,0.075,2
1684844494.5285773,231.00308324982166,141.68713840589317,50.99032,0.075,2
1684844494.547983,231.0032468811576,141.6873020372291,50.99032,0.075,2
1684844494.568325,231.00296364725065,141.68701880332216,50.99032,0.075,2
1684844494.5886784,231.00284404507417,141.68689920114568,50.99032,0.075,2
1684844494.6080992,231.0027244432922,141.68677959936372,50.99032,0.075,2
1684844494.6286483,231.00256492850156,141.68662008457306,50.99032,0.075,2
1684844494.6484275,231.00240683333985,141.68646198941136,50.99032,0.075,2
1684844494.6682215,231.0025246371496,141.6865797932211,50.99032,0.075,2
1684844494.6885536,231.0028023344875,141.68685749055902,50.99032,0.075,2
1684844494.7081907,231.00292103806342,141.68697619413493,50.99032,0.075,2
1684844494.72785,231.00303974202797,141.68709489809947,50.99032,0.075,2
1684844494.7485723,231.0031584463811,141.6872136024526,50.99032,0.075,2
1684844494.7678115,231.0032771511229,141.6873323071944,50.99032,0.075,2
1684844494.7879086,231.0032771511229,141.6873323071944,50.99032,0.075,2
1684844494.8086586,231.00299585621624,141.68705101228775,50.99032,0.075,2
1684844494.827899,231.00287805087544,141.68693320694695,50.99032,0.075,2
1684844494.8483772,231.0027602459174,141.6868154019889,50.99032,0.075,2
1684844494.8681016,231.00260087341786,141.68665602948937,50.99032,0.075,2
1684844494.8885508,231.00264244134212,141.68669759741363,50.99032,0.075,2
1684844494.9087229,231.00264244134212,141.68669759741363,50.99032,0.075,2
1684844494.9282231,231.0028023344875,141.68685749055902,50.99032,0.005,2
1684844494.9480102,231.01129691604677,141.69535207211828,50.99032,0.005,2
1684844494.9684923,231.01145820920732,141.69551336527883,50.99032,0.005,2
1684844494.9881651,231.01157783979824,141.69563299586974,50.99032,0.005,2
1684844495.0084734,231.01169747078376,141.69575262685527,50.99032,0.005,2
1684844495.0283349,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.048351,231.0031584463811,141.6872136024526,50.99032,0.005,2
1684844495.0680797,231.0116083733981,141.6956635294696,50.99032,0.005,2
1684844495.0879085,231.0116083733981,141.6956635294696,50.99032,0.005,2
1684844495.108584,231.0116083733981,141.6956635294696,50.99032,0.005,2
1684844495.128112,231.01149054007524,141.69554569614675,50.99032,0.005,2
1684844495.1478565,231.01132938831668,141.6953845443882,50.99032,0.005,2
1684844495.1679199,231.01149054007524,141.69554569614675,50.99032,0.005,2
1684844495.1881664,231.01149054007524,141.69554569614675,50.99032,0.005,2
1684844495.208098,231.01153437920627,141.69558953527778,50.99032,0.005,2
1684844495.2280838,231.01153437920627,141.69558953527778,50.99032,0.005,2
1684844495.2481067,231.01169747078376,141.69575262685527,50.99032,0.005,2
1684844495.2683828,231.01181710216383,141.69587225823534,50.99032,0.005,2
1684844495.288173,231.01181710216383,141.69587225823534,50.99032,0.005,2
1684844495.3081028,231.01181710216383,141.69587225823534,50.99032,0.005,2
1684844495.3285105,231.01181710216383,141.69587225823534,50.99032,0.005,2
1684844495.3485723,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.3681817,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.3884757,231.01149054007524,141.69554569614675,50.99032,0.005,2
1684844495.4079964,231.0114463224056,141.6955014784771,50.99032,0.005,2
1684844495.428492,231.0114463224056,141.6955014784771,50.99032,0.005,2
1684844495.4486887,231.0114463224056,141.6955014784771,50.99032,0.005,2
1684844495.468401,231.0116083733981,141.6956635294696,50.99032,0.005,2
1684844495.4883354,231.0116083733981,141.6956635294696,50.99032,0.005,2
1684844495.508728,231.01177184392054,141.69582699999205,50.99032,0.005,2
1684844495.5283291,231.01177184392054,141.69582699999205,50.99032,0.005,2
1684844495.548375,231.01177184392054,141.69582699999205,50.99032,0.005,2
1684844495.56806,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.588294,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.6085727,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.6279092,231.0116531113691,141.6957082674406,50.99032,0.005,2
1684844495.6485379,231.01149054007524,141.69554569614675,50.99032,0.005,2
1684844495.668612,231.00299585621624,141.68705101228775,50.99032,0.005,2
1684844495.6879888,231.00295159238703,141.68700674845854,50.99032,0.005,2
1684844495.7084906,231.0031136619398,141.68716881801132,50.99032,0.005,2
1684844495.7283046,231.00295159238703,141.68700674845854,50.99032,0.005,2
1684844495.74796,231.00306849946398,141.6871236555355,50.99032,0.005,2
1684844495.7686486,231.00323146804612,141.68728662411763,50.99032,0.005,2
1684844495.7878199,231.00323146804612,141.68728662411763,50.99032,0.005,2
1684844495.8083708,231.00323146804612,141.68728662411763,50.99032,0.005,2
1684844495.8284276,231.00323146804612,141.68728662411763,50.99032,0.005,2
1684844495.847931,231.0031136619398,141.68716881801132,50.99032,0.005,2
1684844495.8680656,231.0031136619398,141.68716881801132,50.99032,0.005,2
1684844495.8882058,231.00299585621624,141.68705101228775,50.99032,0.005,2
1684844495.9081078,231.00299585621624,141.68705101228775,50.99032,0.005,2
1684844495.9281464,231.01149054007524,141.69554569614675,50.99032,0.002,2
1684844495.9481697,231.01149054007524,141.69554569614675,50.99032,0.002,2
1684844495.9679406,231.0116083733981,141.6956635294696,50.99032,0.002,2
1684844495.9890778,231.0116083733981,141.6956635294696,50.99032,0.002,2
1684844496.0083714,231.0116083733981,141.6956635294696,50.99032,0.002,2
1684844496.0285974,231.01189057686074,141.69594573293224,50.99032,0.002,2
1684844496.0485137,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.068038,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.088009,231.01184404119238,141.69589919726388,50.99032,0.002,2
1684844496.1083477,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.1277306,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.1485655,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.16776,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.1879177,231.0116083733981,141.6956635294696,50.99032,0.002,2
1684844496.2085538,231.0116083733981,141.6956635294696,50.99032,0.002,2
1684844496.2283306,231.0116083733981,141.6956635294696,50.99032,0.002,2
1684844496.247962,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.2680354,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.2873483,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.3075294,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.3274705,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.3477728,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.3685572,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.3880336,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.4093068,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.4285598,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.447955,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.4689205,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.4880557,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.5079844,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.5285,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.5479798,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.5677044,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844496.5885668,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.6079009,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.6290615,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.6483135,231.0114017261979,141.6954568822694,50.99032,0.002,2
1684844496.668088,231.0114017261979,141.6954568822694,50.99032,0.002,2
1684844496.6885278,231.0114017261979,141.6954568822694,50.99032,0.002,2
1684844496.7079024,231.0114017261979,141.6954568822694,50.99032,0.002,2
1684844496.7278354,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.7486432,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.767997,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.788096,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844496.8085706,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844496.8280835,231.01184404119238,141.69589919726388,50.99032,0.002,2
1684844496.8483522,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.8682525,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.888439,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.9081814,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.9277465,231.0114017261979,141.6954568822694,50.99032,0.002,2
1684844496.9475794,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844496.9676912,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844496.987583,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.0083148,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844497.0286138,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.048191,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.0687046,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.0886836,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.1079907,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.1281052,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.147826,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.168313,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.1885054,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.207995,231.01168019171445,141.69573534778596,50.99032,0.002,2
1684844497.228036,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844497.248484,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844497.267662,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844497.2885392,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844497.3080297,231.01151776179,141.6955729178615,50.99032,0.002,2
1684844497.3279405,231.0115632568715,141.69561841294302,50.99032,0.002,2
1684844497.348641,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844497.3677015,231.01172620710383,141.69578136317534,50.99032,0.002,2
1684844497.388459,231.01184404119238,141.69589919726388,50.99032,0.002,2
1684844497.4085217,231.01184404119238,141.69589919726388,50.99032,0.002,2
1684844497.4283576,231.01184404119238,141.69589919726388,50.99032,0.002,2
1684844497.4479518,231.0117971269344,141.6958522830059,50.99032,0.002,2
1684844497.4679725,231.0117971269344,141.6958522830059,50.99032,0.002,2
1684844497.488418,231.0117498340879,141.69580499015942,50.99032,0.002,2
1684844497.5080917,231.0117021626541,141.6957573187256,50.99032,0.002,2
1684844497.528341,231.01165411263432,141.69570926870583,50.99032,0.002,2
1684844497.5485861,231.01176835150827,141.69582350757977,50.99032,0.002,2
1684844497.5684657,231.01188259074206,141.69593774681357,50.99032,0.002,2
1684844497.5885432,231.01183236425138,141.69588752032288,50.99032,0.002,2
1684844497.6083663,231.01200664284286,141.69606179891437,50.99032,0.002,2
1684844497.6282191,231.01217694824857,141.69623210432007,50.99032,0.002,2
1684844497.6480985,231.0121763988658,141.6962315549373,50.99032,0.002,2
1684844497.6684892,231.01222863139833,141.69628378746984,50.99032,0.002,2
1684844497.6880322,231.01227868742936,141.69633384350087,50.99032,0.002,2
1684844497.7085898,231.01215996816688,141.6962151242384,50.99032,0.002,2
1684844497.7285442,231.0122052920038,141.69626044807532,50.99032,0.002,2
1684844497.7478733,231.01214408649247,141.69619924256398,50.99032,0.002,2
1684844497.7681036,231.01202053936802,141.69607569543953,50.99032,0.002,2
1684844497.788309,231.0120598529191,141.6961150089906,50.99032,0.002,2
1684844497.807982,231.0120969896611,141.6961521457326,50.99032,0.002,2
1684844497.8284898,231.01213194954414,141.69618710561565,50.99032,0.002,2
1684844497.8483467,231.0119992201374,141.6960543762089,50.99032,0.002,2
1684844497.86842,231.01219533853933,141.69625049461084,50.99032,0.002,2
1684844497.88817,231.0122237675571,141.6962789236286,50.99032,0.002,2
1684844497.9079213,231.0122500195272,141.6963051755987,50.99032,0.002,2
1684844497.9297283,231.012274094405,141.6963292504765,50.99032,0.027,2
1684844497.9484293,231.0124648196206,141.6965199756921,50.99032,0.027,2
1684844497.9678555,231.01239045554752,141.69644561161903,50.99032,0.027,2
1684844497.988952,231.0125793830865,141.696634539158,50.99032,0.027,2
1684844498.0081658,231.01250284154702,141.69655799761853,50.99032,0.027,2
1684844498.0279255,231.01242592122873,141.69648107730023,50.99032,0.027,2
1684844498.0484095,231.022818224557,141.7068733806285,50.99032,0.027,2
1684844498.0679743,231.02274061586766,141.70679577193917,50.99032,0.027,2
1684844498.0889003,231.02275257783867,141.70680773391018,50.99032,0.027,2
1684844498.1086261,231.02276236234178,141.7068175184133,50.99032,0.027,2
1684844498.127822,231.02285141341264,141.70690656948415,50.99032,0.027,2
1684844498.1486442,231.01238831310962,141.69644346918113,50.99032,0.027,2
1684844498.1685748,231.0124764823614,141.6965316384329,50.99032,0.027,2
1684844498.1880867,231.0127409914027,141.6967961474742,50.99032,0.027,2
1684844498.2080295,231.01265460298438,141.6967097590559,50.99032,0.027,2
1684844498.2281775,231.0126542069252,141.6967093629967,50.99032,0.027,2
1684844498.2485354,231.0230360898905,141.707091245962,50.99032,0.027,2
1684844498.268564,231.02320700084837,141.70726215691988,50.99032,0.027,2
1684844498.2879612,231.02311684540138,141.70717200147288,50.99032,0.027,2
1684844498.3080676,231.02293539674818,141.7069905528197,50.99032,0.027,2
1684844498.3285446,231.02284410356464,141.70689925963615,50.99032,0.027,2
1684844498.3477533,231.022833390156,141.7068885462275,50.99032,0.027,2
1684844498.3682446,231.02256794872486,141.70662310479636,50.99032,0.027,2
1684844498.3883157,231.02230458829277,141.70635974436428,50.99032,0.027,2
1684844498.4077394,231.02228838119984,141.70634353727135,50.99032,0.027,2
1684844498.4285164,231.01148007312196,141.69553522919347,50.99032,0.027,2
1684844498.4480293,231.01146088189032,141.69551603796182,50.99032,0.027,2
1684844498.4677427,231.01146088189032,141.69551603796182,50.99032,0.027,2
1684844498.48851,231.0117787830211,141.6958339390926,50.99032,0.027,2
1684844498.5078003,231.01202612675624,141.69608128282775,50.99032,0.027,2
1684844498.5280566,231.0119505491268,141.6960057051983,50.99032,0.027,2
1684844498.5481863,231.02249668494687,141.70655184101838,50.99032,0.027,2
1684844498.567447,231.02230045703007,141.70635561310158,50.99032,0.027,2
1684844498.5879507,231.02244798578604,141.70650314185755,50.99032,0.027,2
1684844498.607893,231.0309915893699,141.7150467454414,50.99032,0.027,2
1684844498.627972,231.03061232053116,141.71466747660267,50.99032,0.027,2
1684844498.6485841,231.03040616470147,141.71446132077298,50.99032,0.027,2
1684844498.6674411,231.0300653220645,141.714120478136,50.99032,0.027,2
1684844498.6880345,231.03002839945893,141.71408355553044,50.99032,0.027,2
1684844498.708071,231.02992451316078,141.7139796692323,50.99032,0.027,2
1684844498.7282107,231.0298841323879,141.71393928845941,50.99032,0.027,2
1684844498.7485468,231.02971560197489,141.7137707580464,50.99032,0.027,2
1684844498.7681947,231.02977858728943,141.71383374336094,50.99032,0.027,2
1684844498.7878094,231.02967266268124,141.71372781875274,50.99032,0.027,2
1684844498.809196,231.02973474835133,141.71378990442284,50.99032,0.027,2
1684844498.8279936,231.02996754388894,141.71402269996045,50.99032,0.027,2
1684844498.8481333,231.02979683412764,141.71385199019915,50.99032,0.027,2
1684844498.8685768,231.03853100963053,141.72258616570204,50.99032,0.027,2
1684844498.8883364,231.02996754388894,141.71402269996045,50.99032,0.027,2
1684844498.908495,231.03003052964075,141.71408568571226,50.99032,0.027,2
1684844498.9286273,231.03003052964075,141.71408568571226,50.99032,0.31,2
1684844498.94829,231.02992100599886,141.71397616207037,50.99032,0.31,2
1684844498.9681175,231.0301072646023,141.7141624206738,50.99032,0.31,2
1684844498.9882548,231.0296495448271,141.7137047008986,50.99032,0.31,2
1684844499.0084746,231.0295376034459,141.7135927595174,50.99032,0.31,2
1684844499.0280962,231.02936769541603,141.71342285148754,50.99032,0.31,2
1684844499.048128,231.0205336556772,141.70458881174872,50.99032,0.31,2
1684844499.068056,231.01011764620432,141.69417280227583,50.99032,0.31,2
1684844499.088547,231.01011764620432,141.69417280227583,50.99032,0.31,2
1684844499.1082795,231.0202577809006,141.70431293697212,50.99032,0.31,2
1684844499.1284962,231.0200940869424,141.70414924301392,50.99032,0.31,2
1684844499.1483243,231.01998398921828,141.70403914528978,50.99032,0.31,2
1684844499.167982,231.02897626803727,141.71303142410878,50.99032,0.31,2
1684844499.188129,231.02087073355466,141.70492588962617,50.99032,0.31,2
1684844499.2085087,231.0214478925001,141.70550304857161,50.99032,0.31,2
1684844499.227397,231.02977155232878,141.7138267084003,50.99032,0.31,2
1684844499.2486234,231.01103579593993,141.69509095201144,50.99032,0.31,2
1684844499.2677433,231.02994648012967,141.71400163620117,50.99032,0.31,2
1684844499.2883253,231.03006254098557,141.71411769705708,50.99032,0.31,2
1684844499.3082156,231.0215639549855,141.70561911105702,50.99032,0.31,2
1684844499.3276393,231.0215036820538,141.7055588381253,50.99032,0.31,2
1684844499.3485484,231.0211560300511,141.7052111861226,50.99032,0.31,2
1684844499.3678534,231.02919920762372,141.71325436369523,50.99032,0.31,2
1684844499.3879452,231.0378130959313,141.72186825200282,50.99032,0.31,2
1684844499.4085317,231.03753165717802,141.72158681324953,50.99032,0.31,2
1684844499.427678,231.04614397663798,141.7301991327095,50.99032,0.31,2
1684844499.4481745,231.05621885469137,141.74027401076287,50.99032,0.31,2
1684844499.4682133,231.05643922616147,141.74049438223298,50.99032,0.31,2
1684844499.488327,231.06477569537734,141.74883085144884,50.99032,0.31,2
1684844499.5081298,231.0651665947401,141.7492217508116,50.99032,0.31,2
1684844499.5282853,231.06522151074756,141.74927666681907,50.99032,0.31,2
1684844499.5483594,231.06511167881564,141.74916683488715,50.99032,0.31,2
1684844499.5685441,231.0736759091477,141.75773106521922,50.99032,0.31,2
1684844499.5880344,231.0819603553421,141.7660155114136,50.99032,0.31,2
1684844499.607554,231.09269589075586,141.77675104682737,50.99032,0.31,2
1684844499.6281052,231.10114810709015,141.78520326316166,50.99032,0.31,2
1684844499.6475816,231.1009252546531,141.78498041072461,50.99032,0.31,2
1684844499.6686246,231.10943616801688,141.7934913240884,50.99032,0.31,2
1684844499.6886263,231.10900007318875,141.79305522926026,50.99032,0.31,2
1684844499.7086194,231.11789320186026,141.80194835793176,50.99032,0.31,2
1684844499.7282977,231.1281776337065,141.81223278977802,50.99032,0.31,2
1684844499.748111,231.13669175130974,141.82074690738125,50.99032,0.31,2
1684844499.7685509,231.1448845683282,141.8289397243997,50.99032,0.31,2
1684844499.7885876,231.1633184740279,141.8473736300994,50.99032,0.31,2
1684844499.8081682,231.16378993115072,141.84784508722223,50.99032,0.31,2
1684844499.8283136,231.1724151265271,141.85647028259862,50.99032,0.31,2
1684844499.8483758,231.19179850577268,141.8758536618442,50.99032,0.31,2
1684844499.8679285,231.20900939073928,141.8930645468108,50.99032,0.31,2
1684844499.8880925,231.23621131672158,141.9202664727931,50.99032,0.31,2
1684844499.908155,231.24474102218377,141.92879617825528,50.99032,0.31,2
1684844499.9302979,231.26396745268727,141.94802260875878,50.99032,0.612,2
1684844499.948749,231.28103535151251,141.96509050758402,50.99032,0.612,2
1684844499.967816,231.29002327604613,141.97407843211764,50.99032,0.612,2
1684844499.9887764,231.31722496492003,142.00128012099154,50.99032,0.612,2
1684844500.0084355,231.33583960497432,142.01989476104583,50.99032,0.612,2
1684844500.0282922,231.34416464423398,142.0282198003055,50.99032,0.612,2
1684844500.0483847,231.3524397060926,142.03649486216412,50.99032,0.612,2
1684844500.0683703,231.36185155519914,142.04590671127065,50.99032,0.612,2
1684844500.088555,231.38067397622703,142.06472913229854,50.99032,0.612,2
1684844500.1081324,231.40804285930926,142.09209801538077,50.99032,0.612,2
1684844500.1279259,231.41675891720536,142.10081407327687,50.99032,0.612,2
1684844500.1484904,231.44390797629458,142.1279631323661,50.99032,0.612,2
1684844500.168682,231.46102754624107,142.14508270231258,50.99032,0.612,2
1684844500.1879885,231.48799624259837,142.17205139866988,50.99032,0.612,2
1684844500.2081873,231.49661921597684,142.18067437204834,50.99032,0.612,2
1684844500.2286057,231.5154346048309,142.1994897609024,50.99032,0.612,2
1684844500.24828,231.53267031383882,142.21672546991033,50.99032,0.612,2
1684844500.2680593,231.55138725129007,142.23544240736157,50.99032,0.612,2
1684844500.2880013,231.55999714400656,142.24405230007807,50.99032,0.612,2
1684844500.3079355,231.5688773064898,142.25293246256132,50.99032,0.612,2
1684844500.3280268,231.58789423436687,142.27194939043838,50.99032,0.612,2
1684844500.3484147,231.59605085625154,142.28010601232305,50.99032,0.612,2
1684844500.3683221,231.62416086399733,142.30821602006884,50.99032,0.612,2
1684844500.388693,231.6234350809625,142.30749023703402,50.99032,0.612,2
1684844500.4084275,231.63240621739695,142.31646137346846,50.99032,0.612,2
1684844500.4280088,231.64078190902794,142.32483706509944,50.99032,0.612,2
1684844500.448198,231.6594922441274,142.3435474001989,50.99032,0.612,2
1684844500.468176,231.66808181851079,142.3521369745823,50.99032,0.612,2
1684844500.4886425,231.67641005914436,142.36046521521587,50.99032,0.612,2
1684844500.5081713,231.69575954417903,142.37981470025053,50.99032,0.612,2
1684844500.5282497,231.7136152251392,142.3976703812107,50.99032,0.612,2
1684844500.5485575,231.74097413333652,142.42502928940803,50.99032,0.612,2
1684844500.5676458,231.76865875518376,142.45271391125527,50.99032,0.612,2
1684844500.5879767,231.77719738175006,142.46125253782157,50.99032,0.612,2
1684844500.6081114,231.8048627217588,142.48891787783032,50.99032,0.612,2
1684844500.6281817,231.8134055268622,142.4974606829337,50.99032,0.612,2
1684844500.648569,231.83217250518933,142.51622766126084,50.99032,0.612,2
1684844500.66802,231.83174327815811,142.51579843422962,50.99032,0.612,2
1684844500.6884453,231.83995286548452,142.52400802155603,50.99032,0.612,2
1684844500.7083375,231.86810943997506,142.55216459604657,50.99032,0.612,2
1684844500.7281766,231.87702508988724,142.56108024595875,50.99032,0.612,2
1684844500.748031,231.88578552587936,142.56984068195086,50.99032,0.612,2
1684844500.767981,231.91322241460122,142.59727757067273,50.99032,0.612,2
1684844500.7882705,231.9408629749911,142.6249181310626,50.99032,0.612,2
1684844500.8085265,231.95805380014423,142.64210895621574,50.99032,0.612,2
1684844500.8281493,231.98627050860443,142.67032566467594,50.99032,0.612,2
1684844500.8481355,232.01298586406944,142.69704102014094,50.99032,0.612,2
1684844500.8687055,232.03020737632133,142.71426253239284,50.99032,0.612,2
1684844500.8877017,232.04873028591436,142.73278544198587,50.99032,0.612,2
1684844500.907918,232.0571601304759,142.7412152865474,50.99032,0.612,2
1684844500.9283044,232.0845452778397,142.76860043391122,50.99032,0.804,2
1684844500.9480872,232.09376177008483,142.77781692615633,50.99032,0.804,2
1684844500.968486,232.12078816060466,142.80484331667617,50.99032,0.804,2
1684844500.9877512,232.15739825370835,142.84145340977986,50.99032,0.804,2
1684844501.0079138,232.17436466607523,142.85841982214674,50.99032,0.804,2
1684844501.028112,232.21035625069615,142.89441140676766,50.99032,0.804,2
1684844501.0481312,232.24706063091722,142.93111578698873,50.99032,0.804,2
1684844501.0679605,232.28285016115132,142.96690531722282,50.99032,0.804,2
1684844501.0885558,232.3106017921529,142.99465694822442,50.99032,0.804,2
1684844501.1083086,232.33793015932625,143.02198531539776,50.99032,0.804,2
1684844501.1286006,232.374793388775,143.0588485448465,50.99032,0.804,2
1684844501.1479237,232.38340752181534,143.06746267788685,50.99032,0.804,2
1684844501.1680138,232.41906617095057,143.10312132702208,50.99032,0.804,2
1684844501.1885557,232.4384848225664,143.12253997863792,50.99032,0.804,2
1684844501.2081227,232.45572921477404,143.13978437084555,50.99032,0.804,2
1684844501.2279027,232.4921223499214,143.1761775059929,50.99032,0.804,2
1684844501.2484746,232.51972232248806,143.20377747855957,50.99032,0.804,2
1684844501.2678802,232.55590249224997,143.23995764832148,50.99032,0.804,2
1684844501.2884223,232.58373733753064,143.26779249360214,50.99032,0.804,2
1684844501.3083122,232.6099761624057,143.2940313184772,50.99032,0.804,2
1684844501.328354,232.637532409874,143.32158756594552,50.99032,0.804,2
1684844501.3485663,232.67373577825853,143.35779093433004,50.99032,0.804,2
1684844501.3682787,232.7011488588792,143.38520401495072,50.99032,0.804,2
1684844501.3885689,232.73712133217575,143.42117648824726,50.99032,0.804,2
1684844501.4081347,232.7544635088189,143.4385186648904,50.99032,0.804,2
1684844501.4278407,232.7824222749865,143.466477431058,50.99032,0.804,2
1684844501.4480748,232.81020930196706,143.49426445803857,50.99032,0.804,2
1684844501.4685678,232.83737773841813,143.52143289448964,50.99032,0.804,2
1684844501.4879706,232.86411583313858,143.5481709892101,50.99032,0.804,2
1684844501.5084987,232.8829241487751,143.5669793048466,50.99032,0.804,2
1684844501.5280871,232.91979778182298,143.6038529378945,50.99032,0.804,2
1684844501.5482073,232.92795342070337,143.61200857677488,50.99032,0.804,2
1684844501.5686839,232.9545851840627,143.6386403401342,50.99032,0.804,2
1684844501.5881162,232.9722355365966,143.6562906926681,50.99032,0.804,2
1684844501.6083362,232.9906616486102,143.6747168046817,50.99032,0.804,2
1684844501.6285074,233.00844527187797,143.69250042794948,50.99032,0.804,2
1684844501.6481185,233.03588700456544,143.71994216063695,50.99032,0.804,2
1684844501.668581,233.06302270504113,143.74707786111264,50.99032,0.804,2
1684844501.6886065,233.08034181327452,143.76439696934602,50.99032,0.804,2
1684844501.7082565,233.0996139914187,143.7836691474902,50.99032,0.804,2
1684844501.7286751,233.11772266673276,143.80177782280427,50.99032,0.804,2
1684844501.7482138,233.1548172328623,143.83887238893382,50.99032,0.804,2
1684844501.7682133,233.17317218670664,143.85722734277815,50.99032,0.804,2
1684844501.7885752,233.1903457894606,143.8744009455321,50.99032,0.804,2
1684844501.808143,233.20976137101607,143.89381652708758,50.99032,0.804,2
1684844501.828611,233.2363654916624,143.92042064773392,50.99032,0.804,2
1684844501.848159,233.27372039156282,143.95777554763433,50.99032,0.804,2
1684844501.8680606,233.30997426700796,143.99402942307947,50.99032,0.804,2
1684844501.88853,233.35627046733424,144.04032562340575,50.99032,0.804,2
1684844501.907973,233.40131624200598,144.08537139807748,50.99032,0.804,2
1684844501.9273262,233.43773425950548,144.12178941557698,234.45093999999997,0.9480000000000001,2
1684844501.9487278,233.4740637079941,144.1581188640656,234.45093999999997,0.9480000000000001,2
