time,x,y,gps_heading,gspeed
1684816124.2249718,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.2448916,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.2645726,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.284646,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.3057246,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.3250122,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.3445427,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.3647125,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.3858514,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.4048455,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.4250567,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.4466658,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.4651558,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.4853456,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.5048678,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.5249634,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.5459433,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.5650518,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.5848281,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.6054184,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.6247826,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.6450632,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.6656947,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.6851742,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.705684,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.7249708,7.6546888382853675,-1.077068181983612,0.0,0.281
1684816124.7450368,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.7659004,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.7852318,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.8050005,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.8259153,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.8448675,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.8648853,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.8847494,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.9050968,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.9248154,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.9452066,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.9648325,7.052466678386709,-1.299040082882667,0.0,0.352
1684816124.9852662,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.0047555,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.0248392,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.0455797,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.06544,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.0853882,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.1054916,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.1250346,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.1447499,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.1650999,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.1847188,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.2048795,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.2248461,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.244846,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.265671,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.2852147,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.304817,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.3252118,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.3449419,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.3658319,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.3858063,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.4048212,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.4257011,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.4456494,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.4646919,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.4859338,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.5052183,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.5252457,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.5459087,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.5652397,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.585598,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.6060245,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.6251535,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.645558,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.6654158,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.685066,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.7052314,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.7247782,7.052466678386709,-1.299040082882667,0.0,0.352
1684816125.7451174,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.7655063,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.7850747,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.8056035,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.8251545,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.8449688,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.866043,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.8857095,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.9047275,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.926088,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.9452627,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.9652286,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816125.985282,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.0052238,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.025078,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.0455205,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.0648026,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.0853846,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.1051304,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.1250622,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.1458156,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.1651819,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.185108,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.2050984,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.2246385,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.2450354,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.2652018,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.2853334,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.3054714,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.3249242,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.3448353,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.3649147,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.3846915,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.4051483,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.4251099,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.4446259,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.4651356,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.4850745,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.5048108,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.5252402,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.5447268,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.5651236,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.5860684,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.605082,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.6256034,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.6451547,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.665192,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.6855977,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.7057884,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.7253523,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.745592,6.946192642723093,-1.8983628737706222,0.0,0.265
1684816126.7654119,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.7861657,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.8059185,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.8252223,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.8463266,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.8660417,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.8852696,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.905867,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.9254768,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.9448519,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.9649413,7.628117288853054,2.119319553050807,0.0,0.047
1684816126.9846213,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.0049412,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.0261145,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.0448015,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.0659416,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.0858412,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.1051552,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.1259115,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.1453538,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.1655197,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.1862848,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.2058542,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.225613,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.2459068,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.265233,7.628117288853054,2.119319553050807,0.0,0.047
1684816127.285169,7.628117288853054,2.119319553050807,0.0,0.047
