time,heading,gspeed
1684827096.175775,51.06511167881564,0.31
1684827096.1954625,51.07367590914771,0.31
1684827096.2158167,51.08196035534209,0.31
1684827096.2354012,51.09269589075586,0.31
1684827096.255838,51.101148107090154,0.31
1684827096.275944,51.100925254653106,0.31
1684827096.2952878,51.109436168016884,0.31
1684827096.3158607,51.10900007318875,0.31
1684827096.3358603,51.117893201860255,0.31
1684827096.3552651,51.128177633706514,0.31
1684827096.3760662,51.13669175130974,0.31
1684827096.395569,51.144884568328195,0.31
1684827096.4154987,51.1633184740279,0.31
1684827096.4359453,51.16378993115072,0.31
1684827096.4554367,51.17241512652711,0.31
1684827096.4756742,51.19179850577268,0.31
1684827096.495921,51.20900939073928,0.31
1684827096.515326,51.23621131672158,0.31
1684827096.5353093,51.244741022183774,0.31
1684827096.5558078,51.26396745268727,0.612
1684827096.5754685,51.281035351512514,0.612
1684827096.595641,51.29002327604613,0.612
1684827096.6153064,51.31722496492003,0.612
1684827096.635853,51.335839604974325,0.612
1684827096.6554186,51.344164644233985,0.612
1684827096.675333,51.35243970609261,0.612
1684827096.6958566,51.36185155519914,0.612
1684827096.716139,51.38067397622703,0.612
1684827096.7355587,51.40804285930926,0.612
1684827096.7553542,51.41675891720536,0.612
1684827096.775711,51.44390797629458,0.612
1684827096.7954903,51.46102754624107,0.612
1684827096.8159263,51.48799624259837,0.612
1684827096.8352373,51.496619215976835,0.612
1684827096.8553984,51.51543460483089,0.612
1684827096.8759186,51.53267031383882,0.612
1684827096.8953106,51.551387251290066,0.612
1684827096.915435,51.55999714400656,0.612
1684827096.935029,51.56887730648981,0.612
1684827096.956085,51.58789423436687,0.612
1684827096.9758759,51.59605085625154,0.612
1684827096.995252,51.62416086399733,0.612
1684827097.0153437,51.62343508096251,0.612
1684827097.0358832,51.63240621739695,0.612
1684827097.0553439,51.640781909027936,0.612
1684827097.0757923,51.65949224412739,0.612
1684827097.0958822,51.668081818510785,0.612
1684827097.1154518,51.67641005914436,0.612
1684827097.1357467,51.695759544179026,0.612
1684827097.1553252,51.71361522513919,0.612
1684827097.176235,51.74097413333652,0.612
1684827097.1960115,51.768658755183765,0.612
1684827097.214861,51.77719738175006,0.612
1684827097.2352436,51.80486272175881,0.612
1684827097.2553437,51.8134055268622,0.612
1684827097.2746632,51.832172505189334,0.612
1684827097.2951987,51.831743278158115,0.612
1684827097.3152466,51.83995286548452,0.612
1684827097.3354883,51.86810943997506,0.612
1684827097.3553994,51.87702508988724,0.612
1684827097.3750389,51.885785525879356,0.612
1684827097.3958397,51.91322241460122,0.612
1684827097.4159014,51.94086297499109,0.612
1684827097.4355307,51.95805380014423,0.612
1684827097.4558072,51.986270508604434,0.612
1684827097.4755442,52.012985864069435,0.612
1684827097.49542,52.03020737632133,0.612
1684827097.5159168,52.04873028591436,0.612
1684827097.5352778,52.05716013047589,0.612
1684827097.5553424,52.08454527783971,0.804
1684827097.5754013,52.093761770084825,0.804
1684827097.5948095,52.12078816060466,0.804
1684827097.6148927,52.15739825370835,0.804
1684827097.6349554,52.174364666075235,0.804
1684827097.6547823,52.21035625069615,0.804
1684827097.6752746,52.24706063091722,0.804
1684827097.6949832,52.282850161151316,0.804
1684827097.7152195,52.31060179215291,0.804
1684827097.7355218,52.33793015932625,0.804
1684827097.7550392,52.374793388775004,0.804
1684827097.775192,52.38340752181534,0.804
1684827097.7954454,52.41906617095057,0.804
1684827097.815252,52.43848482256641,0.804
1684827097.8353906,52.45572921477404,0.804
1684827097.8553438,52.4921223499214,0.804
1684827097.8752027,52.519722322488064,0.804
1684827097.8960028,52.55590249224997,0.804
1684827097.9153063,52.583737337530636,0.804
1684827097.9354205,52.6099761624057,0.804
1684827097.9558487,52.63753240987401,0.804
1684827097.9748278,52.67373577825853,0.804
1684827097.9963672,52.70114885887921,0.804
1684827098.0155838,52.73712133217575,0.804
1684827098.0357225,52.7544635088189,0.804
1684827098.0563135,52.78242227498649,0.804
1684827098.0754204,52.81020930196706,0.804
1684827098.0952353,52.83737773841813,0.804
1684827098.1160526,52.864115833138584,0.804
1684827098.1353471,52.88292414877509,0.804
1684827098.155207,52.91979778182298,0.804
1684827098.175985,52.927953420703375,0.804
1684827098.19579,52.954585184062694,0.804
1684827098.2156742,52.9722355365966,0.804
1684827098.2353523,52.9906616486102,0.804
1684827098.2553701,53.008445271877974,0.804
1684827098.2752047,53.03588700456544,0.804
1684827098.2949944,53.063022705041135,0.804
1684827098.3150728,53.080341813274515,0.804
1684827098.3359303,53.09961399141869,0.804
1684827098.3555343,53.11772266673276,0.804
1684827098.3757315,53.154817232862314,0.804
1684827098.3955877,53.17317218670664,0.804
1684827098.4155643,53.19034578946059,0.804
1684827098.4354384,53.20976137101607,0.804
1684827098.4555006,53.23636549166241,0.804
1684827098.4755611,53.27372039156282,0.804
1684827098.4955015,53.30997426700796,0.804
1684827098.514959,53.35627046733424,0.804
1684827098.5353668,53.401316242005976,0.804
1684827098.5558379,53.437734259505476,0.804
1684827098.575555,53.474063707994105,0.9480000000000001
1684827098.5957618,53.510350500328684,0.9480000000000001
1684827098.6156254,53.54618259825432,0.9480000000000001
1684827098.6355305,53.57264629808654,0.9480000000000001
1684827098.6554048,53.59166325218325,0.9480000000000001
1684827098.6752934,53.62806793275513,0.9480000000000001
1684827098.695812,53.64630883168596,0.9480000000000001
1684827098.7161913,53.6737595732335,0.9480000000000001
1684827098.7355232,53.70145633083331,0.9480000000000001
1684827098.7558243,53.73866105847688,0.9480000000000001
1684827098.7755568,53.77498994378061,0.9480000000000001
1684827098.7956085,53.793559882326065,0.9480000000000001
1684827098.8158135,53.82949442619642,0.9480000000000001
1684827098.835362,53.865944197809824,0.9480000000000001
1684827098.855698,53.89315860025192,0.9480000000000001
1684827098.8754342,53.91129891683113,0.9480000000000001
1684827098.8955,53.939310090578346,0.9480000000000001
1684827098.9151049,53.966420475188926,0.9480000000000001
1684827098.935723,53.99379526179922,0.9480000000000001
1684827098.955508,54.02041139699293,0.9480000000000001
1684827098.9753768,54.06581770145607,0.9480000000000001
1684827098.9953167,54.1010171723556,0.9480000000000001
1684827099.0152366,54.12733662756571,0.9480000000000001
1684827099.036476,54.14380836103999,0.9480000000000001
1684827099.0554335,54.16867506727519,0.9480000000000001
1684827099.0752094,54.184620772547646,0.9480000000000001
1684827099.0953076,54.19181801924066,0.9480000000000001
1684827099.1153765,54.21742725357839,0.9480000000000001
1684827099.1353192,54.25287038213983,0.9480000000000001
1684827099.1550195,54.31545349110149,0.9480000000000001
1684827099.1753614,54.379248202709306,0.9480000000000001
1684827099.1954923,54.43386108647812,0.9480000000000001
1684827099.2153728,54.48952755353142,0.9480000000000001
1684827099.2357697,54.53516211261936,0.9480000000000001
1684827099.2558286,54.562752141651345,0.9480000000000001
1684827099.2755187,54.58037626084655,0.9480000000000001
1684827099.2956784,54.59854851843264,0.9480000000000001
1684827099.315632,54.579659326022266,0.9480000000000001
1684827099.3352172,54.57043059426837,0.9480000000000001
1684827099.3557951,54.53347970296787,0.9480000000000001
1684827099.375121,54.496634147182306,0.9480000000000001
1684827099.3956409,54.46010372478719,0.9480000000000001
1684827099.4159358,54.42510233466413,0.9480000000000001
1684827099.4355984,54.39880221676907,0.9480000000000001
1684827099.4560611,54.39090465067389,0.9480000000000001
1684827099.475926,54.38304844858857,0.9480000000000001
1684827099.4955266,54.375551978521145,0.9480000000000001
1684827099.5157914,54.35991099129876,0.9480000000000001
1684827099.535648,54.34402077455104,0.9480000000000001
1684827099.5559678,54.30903131438504,0.392
1684827099.575967,54.283409284571945,0.392
1684827099.5953991,54.24718123279399,0.392
1684827099.6154091,54.19265845740807,0.392
1684827099.635365,54.156147035739224,0.392
1684827099.6553595,54.11960255170848,0.392
1684827099.6753383,54.0831039592957,0.392
1684827099.6951125,54.04655976632799,0.392
1684827099.7153928,54.0286548142812,0.392
1684827099.7358837,54.00964139016932,0.392
1684827099.7552233,53.963722748658995,0.392
1684827099.7757654,53.91834728507382,0.392
1684827099.795803,53.88225242482332,0.392
1684827099.8149095,53.82739799115194,0.392
1684827099.8350487,53.80126624823774,0.392
1684827099.855314,53.774022420343414,0.392
1684827099.8754601,53.737983086781696,0.392
1684827099.8953993,53.71031025074592,0.392
1684827099.915067,53.68249267603602,0.392
1684827099.9352386,53.654512547492516,0.392
1684827099.9554825,53.645274277701475,0.392
1684827099.9749103,53.617755839871535,0.392
1684827099.9953175,53.59904294858487,0.392
1684827100.0153916,53.59934189181297,0.392
1684827100.0355804,53.59046707342776,0.392
1684827100.0557418,53.59044376325002,0.392
1684827100.075395,53.56283756035586,0.392
1684827100.0952036,53.563320072213685,0.392
1684827100.11583,53.554804215474945,0.392
1684827100.1352918,53.53589684722368,0.392
1684827100.155862,53.527059475524624,0.392
1684827100.1764636,53.517899496793376,0.392
1684827100.195614,53.490003504984145,0.392
1684827100.215716,53.48132524273285,0.392
1684827100.2361574,53.46364128760871,0.392
1684827100.2555015,53.44502029565467,0.392
1684827100.2757494,53.444992022379694,0.392
1684827100.2954664,53.43584168137872,0.392
1684827100.3155138,53.426861466164894,0.392
1684827100.3360994,53.426861466164894,0.392
1684827100.3554602,53.40768388166816,0.392
1684827100.3758655,53.40754645971592,0.392
1684827100.396019,53.40740903824101,0.392
1684827100.415661,53.3985860071605,0.392
1684827100.435941,53.39859111462164,0.392
1684827100.4557757,53.39888270086854,0.392
1684827100.4756763,53.398886398979016,0.392
1684827100.4958348,53.39888804988499,0.392
1684827100.5153728,53.39874045929463,0.392
1684827100.5365725,53.39874045929463,0.108
1684827100.5560215,53.39859415387926,0.108
1684827100.5754566,53.398740816831065,0.108
1684827100.595768,53.398449191457956,0.108
1684827100.6158347,53.398450379713836,0.108
1684827100.635455,53.3983071757265,0.108
1684827100.655779,53.398308267652624,0.108
1684827100.6752594,53.38962342973139,0.108
1684827100.6958318,53.38948102142365,0.108
1684827100.7159383,53.38933902749491,0.108
1684827100.7352123,53.38933758740225,0.108
1684827100.7557666,53.37086321202355,0.108
1684827100.7758992,53.37115401094454,0.108
1684827100.7952957,53.37115386952527,0.108
1684827100.815367,53.37100631311941,0.108
1684827100.8352692,53.379537648809844,0.108
1684827100.8555217,53.379247319885735,0.108
1684827100.8758888,53.37910066032245,0.108
1684827100.8953087,53.37881445926067,0.108
1684827100.9156756,53.37896019067625,0.108
1684827100.935792,53.37896019067625,0.108
1684827100.9555302,53.37027943436203,0.108
1684827100.9753332,53.37056749609329,0.108
1684827100.9951372,53.370570834783564,0.108
1684827101.015436,53.370570834783564,0.108
1684827101.0357914,53.370570834783564,0.108
1684827101.0552368,53.370570834783564,0.108
1684827101.0755353,53.37056749609329,0.108
1684827101.0954401,53.370420868740894,0.108
1684827101.1151018,53.37027424193266,0.108
1684827101.1356244,53.370127615668565,0.108
1684827101.155454,53.370127615668565,0.108
1684827101.1753871,53.36998098994869,0.108
1684827101.1957834,53.36998098994869,0.108
1684827101.215515,53.36983436477291,0.108
1684827101.235519,53.36998098994869,0.108
1684827101.2558415,53.361296642617276,0.108
1684827101.2749612,53.36144416275906,0.108
1684827101.2954087,53.36173491615938,0.108
1684827101.3154368,53.36159168345182,0.108
1684827101.3351395,53.36159168345182,0.108
1684827101.3552558,53.36159168345182,0.108
1684827101.375453,53.36144416275906,0.108
1684827101.3953774,53.36130320142692,0.108
1684827101.415913,53.36115660845789,0.108
1684827101.4350698,53.36101001603291,0.108
1684827101.455191,53.35218763843616,0.108
1684827101.4755018,53.35232678346091,0.108
1684827101.4949067,53.35217929737465,0.108
1684827101.5158584,53.35217929737465,0.108
1684827101.5353346,53.35217929737465,0.108
1684827101.5548022,53.35246727284729,0.006
1684827101.5758734,53.35232678346091,0.006
1684827101.5957837,53.35232678346091,0.006
1684827101.6155581,53.35232678346091,0.006
1684827101.6364663,53.35218763843616,0.006
1684827101.6552138,53.35218763843616,0.006
1684827101.675117,53.35218763843616,0.006
1684827101.6959388,53.35204107930198,0.006
1684827101.7155905,53.35204107930198,0.006
1684827101.7357712,53.35189452071185,0.006
1684827101.755747,53.34209046399104,0.006
1684827101.7752616,53.34209046399104,0.006
1684827101.7958548,53.34222920816228,0.006
1684827101.815749,53.34222920816228,0.006
1684827101.8354375,53.34236929746115,0.006
1684827101.8557007,53.34222920816228,0.006
1684827101.8754888,53.34222920816228,0.006
1684827101.8957026,53.34209046399104,0.006
1684827101.9158618,53.34209046399104,0.006
1684827101.9350817,53.34209046399104,0.006
1684827101.955746,53.34209046399104,0.006
1684827101.9754105,53.34209046399104,0.006
1684827101.9954047,53.34209046399104,0.006
1684827102.0153334,53.34209046399104,0.006
1684827102.0354962,53.33340794655658,0.006
1684827102.0553637,53.33340794655658,0.006
1684827102.0753152,53.333259535424475,0.006
1684827102.094872,53.333259535424475,0.006
1684827102.115138,53.333259535424475,0.006
1684827102.135466,53.333259535424475,0.006
1684827102.1548226,53.333259535424475,0.006
1684827102.1750753,53.333259535424475,0.006
1684827102.1952171,53.333121679622536,0.006
1684827102.2149053,53.333121679622536,0.006
1684827102.2353106,53.333121679622536,0.006
1684827102.254914,53.333121679622536,0.006
1684827102.2746935,53.333259535424475,0.006
1684827102.295942,53.333259535424475,0.006
1684827102.315323,53.33339873649936,0.006
1684827102.3357806,53.33339873649936,0.006
1684827102.3557749,53.33324939901948,0.006
1684827102.375392,53.33324939901948,0.006
1684827102.3958228,53.33324939901948,0.006
1684827102.4151845,53.33296271483496,0.006
1684827102.4348671,53.33296271483496,0.006
1684827102.455761,53.33296271483496,0.006
1684827102.4753673,53.33296271483496,0.006
1684827102.4958007,53.33296271483496,0.006
1684827102.515927,53.33324939901948,0.006
1684827102.5353038,53.33324939901948,0.006
1684827102.5559154,53.32443021460051,0.002
1684827102.575929,53.32443021460051,0.002
1684827102.595519,53.32443021460051,0.002
1684827102.6156178,53.32443021460051,0.002
1684827102.6352422,53.32428091106772,0.002
1684827102.6551085,53.32428091106772,0.002
1684827102.6758544,53.32428091106772,0.002
1684827102.6953013,53.32428091106772,0.002
1684827102.7154205,53.32428091106772,0.002
1684827102.735986,53.32428091106772,0.002
1684827102.7552469,53.32428091106772,0.002
1684827102.775668,53.32428091106772,0.002
1684827102.7954946,53.32443021460051,0.002
1684827102.81566,53.32443021460051,0.002
1684827102.8359394,53.32443021460051,0.002
1684827102.8552818,53.32443021460051,0.002
1684827102.875312,53.32443021460051,0.002
1684827102.895943,53.32443021460051,0.002
1684827102.9154718,53.32443021460051,0.002
1684827102.9353642,53.32443021460051,0.002
1684827102.9557788,53.32428091106772,0.002
1684827102.9754324,53.32414352451562,0.002
1684827102.9953766,53.324291901356304,0.002
1684827103.0152993,53.324291901356304,0.002
1684827103.0356758,53.324291901356304,0.002
1684827103.0560348,53.32428091106772,0.002
1684827103.075155,53.32413160810006,0.002
1684827103.0952544,53.32441964301012,0.002
1684827103.1158648,53.32441964301012,0.002
1684827103.1356862,53.32428091106772,0.002
1684827103.1558464,53.32413160810006,0.002
1684827103.1753676,53.3153144619188,0.002
1684827103.1954105,53.315602502840534,0.002
1684827103.2158635,53.315602502840534,0.002
1684827103.2355807,53.31546373150883,0.002
1684827103.2557433,53.31546373150883,0.002
1684827103.27592,53.31546373150883,0.002
1684827103.2953312,53.31575269947041,0.002
1684827103.315753,53.31576227238409,0.002
1684827103.3357656,53.31576227238409,0.002
1684827103.3555212,53.305663320789506,0.002
1684827103.3753343,53.30565289916069,0.002
1684827103.3950386,53.30550267037256,0.002
1684827103.4154074,53.30535244215699,0.002
1684827103.4354334,53.30535244215699,0.002
1684827103.4549482,53.30535244215699,0.002
1684827103.4752827,53.30550267037256,0.002
1684827103.4953592,53.30564197103888,0.002
1684827103.514883,53.30564197103888,0.002
1684827103.535821,53.30564197103888,0.002
1684827103.5551174,53.30550267037256,0.003
1684827103.5755422,53.29669781649383,0.003
1684827103.5958958,53.29669781649383,0.003
1684827103.6153662,53.296560242518495,0.003
1684827103.6352801,53.296560242518495,0.003
1684827103.6554062,53.29669781649383,0.003
1684827103.6752756,53.29683673691238,0.003
1684827103.6958475,53.29683673691238,0.003
1684827103.7159207,53.29668654172795,0.003
1684827103.7356737,53.29653634711602,0.003
1684827103.755765,53.29653634711602,0.003
1684827103.7754197,53.29653634711602,0.003
1684827103.7959037,53.29653634711602,0.003
1684827103.815968,53.29668654172795,0.003
1684827103.8353062,53.29668654172795,0.003
1684827103.8569028,53.29654854777212,0.003
1684827103.8758888,53.29654854777212,0.003
1684827103.8951995,53.29654854777212,0.003
1684827103.9165058,53.296411900270016,0.003
1684827103.9356105,53.296411900270016,0.003
1684827103.956101,53.28759766479752,0.003
1684827103.975701,53.287734351707996,0.003
1684827103.9953392,53.28787238520641,0.003
1684827104.0151348,53.287722224194,0.003
1684827104.0358994,53.287722224194,0.003
1684827104.0553815,53.287722224194,0.003
1684827104.0755486,53.287585116944285,0.003
1684827104.0959792,53.287585116944285,0.003
1684827104.1151085,53.287585116944285,0.003
1684827104.1352522,53.287585116944285,0.003
1684827104.1552424,53.287734351707996,0.003
1684827104.1749601,53.287734351707996,0.003
1684827104.1958697,53.287734351707996,0.003
1684827104.2150962,53.287734351707996,0.003
1684827104.2352722,53.28759766479752,0.003
1684827104.255442,53.28759766479752,0.003
1684827104.275454,53.287734351707996,0.003
1684827104.295802,53.2878835870371,0.003
1684827104.3157728,53.287734351707996,0.003
1684827104.3353598,53.287722224194,0.003
1684827104.3560412,53.287722224194,0.003
1684827104.3755343,53.287435882745996,0.003
1684827104.3958628,53.287435882745996,0.003
1684827104.4158864,53.287435882745996,0.003
1684827104.4356482,53.28742190388641,0.003
1684827104.4559066,53.28742190388641,0.003
1684827104.4757497,53.287435882745996,0.003
1684827104.4954798,53.28744935629311,0.003
1684827104.5158567,53.287462324513314,0.003
1684827104.53539,53.2877459738603,0.333
1684827104.5553532,53.2877459738603,0.333
1684827104.575445,53.2878835870371,0.333
1684827104.5949433,53.287894283481535,0.333
1684827104.6156845,53.27950172889521,0.333
1684827104.6358807,53.27892212755003,0.333
1684827104.6555626,53.26881467145421,0.333
1684827104.6753163,53.269090531720195,0.333
1684827104.6955278,53.268651609416395,0.333
1684827104.7155428,53.268651609416395,0.333
1684827104.7362745,53.268233843196384,0.333
1684827104.7552981,53.268651609416395,0.333
1684827104.7753358,53.269078471089074,0.333
1684827104.7956922,53.26937178174376,0.333
1684827104.8159144,53.269230483031805,0.333
1684827104.835746,53.26924161802799,0.333
1684827104.855385,53.269252248571036,0.333
1684827104.8753846,53.269252248571036,0.333
1684827104.8953123,53.26031233947782,0.333
1684827104.9151332,53.259746083148315,0.333
1684827104.9354029,53.25986751466931,0.333
1684827104.9559624,53.25985426324988,0.333
1684827104.9753482,53.26014075919835,0.333
1684827104.9957666,53.25985426324988,0.333
1684827105.0158439,53.259705063957,0.333
1684827105.0354037,53.25984050799542,0.333
1684827105.055747,53.260267416261286,0.333
1684827105.0760057,53.26071363749054,0.333
1684827105.0948532,53.260581508452674,0.333
1684827105.1157863,53.2604410126923,0.333
1684827105.1353486,53.2605911402984,0.333
1684827105.155676,53.26045106607856,0.333
1684827105.176027,53.26016406398293,0.333
1684827105.1950018,53.259746083148315,0.333
1684827105.2153084,53.25959966089616,0.333
1684827105.2354655,53.251058239363914,0.333
1684827105.2548513,53.25131922851065,0.333
1684827105.2753394,53.242499314537895,0.333
1684827105.2952383,53.2424860480331,0.333
1684827105.3157656,53.2424860480331,0.333
1684827105.336539,53.24263888229845,0.333
1684827105.3552186,53.24293355826714,0.333
1684827105.375307,53.242791717157814,0.333
1684827105.3960397,53.24265122382121,0.333
1684827105.4155126,53.24251207829667,0.333
1684827105.4354439,53.24252433929479,0.333
1684827105.4553077,53.242814047428766,0.333
1684827105.4757624,53.24267439853898,0.333
1684827105.4959137,53.242386963895996,0.327
1684827105.5153224,53.242386963895996,0.327
1684827105.5352778,53.24252433929479,0.327
1684827105.5558865,53.24266306257286,0.327
1684827105.5751364,53.24280313369135,0.327
1684827105.5953355,53.24265122382121,0.327
1684827105.6159189,53.242499314537895,0.327
1684827105.636047,53.23267253721687,0.327
1684827105.655863,53.23267253721687,0.327
1684827105.675513,53.242499314537895,0.327
1684827105.6958687,53.24222422252424,0.327
1684827105.7159119,53.24208869834894,0.327
1684827105.735703,53.242237830839684,0.327
1684827105.7557943,53.24237428062321,0.327
1684827105.7752507,53.24252433929479,0.327
1684827105.795517,53.24252433929479,0.327
1684827105.8158495,53.24252433929479,0.327
1684827105.8353856,53.23284757853804,0.327
1684827105.8564272,53.232988686552716,0.327
1684827105.8759294,53.232836743107754,0.327
1684827105.8954213,53.232545543832515,0.327
1684827105.9157243,53.232545543832515,0.327
1684827105.9355297,53.23239452735001,0.327
1684827105.9555943,53.23239452735001,0.327
1684827105.975863,53.24222422252424,0.327
1684827105.9954965,53.24222422252424,0.327
1684827106.0153594,53.24222422252424,0.327
1684827106.0358732,53.24237428062321,0.327
1684827106.055044,53.24252433929479,0.327
1684827106.0751421,53.24252433929479,0.327
1684827106.0953963,53.24252433929479,0.327
1684827106.1155984,53.23284757853804,0.327
1684827106.135354,53.23284757853804,0.327
1684827106.155334,53.23269656089522,0.327
1684827106.1753263,53.23255772730772,0.327
1684827106.195834,53.23255772730772,0.327
1684827106.2153883,53.23240763605071,0.327
1684827106.2357564,53.23240763605071,0.327
1684827106.2553935,53.23240763605071,0.327
1684827106.2756047,53.232271076943476,0.327
1684827106.2958694,53.23242024238414,0.327
1684827106.3153603,53.23242024238414,0.327
1684827106.3355336,53.2327078191378,0.327
1684827106.3561666,53.2327078191378,0.327
1684827106.3753676,53.2327078191378,0.327
1684827106.3957245,53.2327078191378,0.327
1684827106.4158938,53.232857911540975,0.327
1684827106.4352636,53.23256940839087,0.327
1684827106.4558074,53.23256940839087,0.327
1684827106.475782,53.23242024238414,0.327
1684827106.4953792,53.22346483377768,0.327
1684827106.5157678,53.223601432706715,0.718
1684827106.5353453,53.223601432706715,0.718
1684827106.555355,53.22373938044362,0.718
1684827106.5759258,53.22389036367406,0.718
1684827106.5952399,53.22389036367406,0.718
1684827106.615859,53.22389036367406,0.718
1684827106.635669,53.22404134748456,0.718
1684827106.655474,53.22390154854341,0.718
1684827106.6758325,53.22390154854341,0.718
1684827106.6953483,53.22390154854341,0.718
1684827106.7165227,53.22376309838887,0.718
1684827106.7359452,53.22376309838887,0.718
1684827106.7551818,53.22390154854341,0.718
1684827106.7754126,53.2236139658003,0.718
1684827106.795788,53.22375149033854,0.718
1684827106.8151464,53.21494722634,0.718
1684827106.8356996,53.21508613939562,0.718
1684827106.8553073,53.21508613939562,0.718
1684827106.8751113,53.21508613939562,0.718
1684827106.895893,53.21508613939562,0.718
1684827106.915349,53.215237089378036,0.718
1684827106.9357345,53.215097250923804,0.718
1684827106.955977,53.215097250923804,0.718
1684827106.9753525,53.21495876138931,0.718
1684827106.9955232,53.21480966221472,0.718
1684827107.0157921,53.21480966221472,0.718
1684827107.0351388,53.21480966221472,0.718
1684827107.055945,53.21480966221472,0.718
1684827107.0752625,53.21494722634,0.718
1684827107.0958166,53.21494722634,0.718
1684827107.1159086,53.21494722634,0.718
1684827107.1354933,53.21494722634,0.718
1684827107.1556659,53.21494722634,0.718
1684827107.1753237,53.20628388781262,0.718
1684827107.195433,53.20628388781262,0.718
1684827107.215744,53.206144935064685,0.718
1684827107.2354524,53.206144935064685,0.718
1684827107.2557185,53.206144935064685,0.718
1684827107.2759423,53.206144935064685,0.718
1684827107.2952938,53.206144935064685,0.718
1684827107.3156447,53.206144935064685,0.718
1684827107.3359604,53.20599494467055,0.718
1684827107.355464,53.206144935064685,0.718
1684827107.375434,53.206144935064685,0.718
1684827107.395037,53.20628388781262,0.718
1684827107.4156575,53.20628388781262,0.718
1684827107.4353933,53.20628388781262,0.718
1684827107.4546142,53.20628388781262,0.718
1684827107.4757478,53.206144935064685,0.718
1684827107.4957309,53.206144935064685,0.718
1684827107.5152328,53.206144935064685,0.463
1684827107.535826,53.206144935064685,0.463
1684827107.55567,53.206144935064685,0.463
1684827107.5755625,53.19630892903177,0.463
1684827107.5958693,53.19630892903177,0.463
1684827107.6153095,53.19630892903177,0.463
1684827107.6358807,53.19630892903177,0.463
1684827107.6558502,53.19630892903177,0.463
1684827107.6752648,53.19615798073923,0.463
1684827107.6957579,53.19615798073923,0.463
1684827107.7158663,53.19615798073923,0.463
1684827107.7354732,53.196019842964375,0.463
1684827107.755352,53.196019842964375,0.463
1684827107.7752237,53.196019842964375,0.463
1684827107.7954268,53.196169865871866,0.463
1684827107.8155625,53.196169865871866,0.463
1684827107.834989,53.18750766868416,0.463
1684827107.855048,53.18750766868416,0.463
1684827107.8754168,53.18750766868416,0.463
1684827107.8948314,53.18750766868416,0.463
1684827107.915163,53.1873567542346,0.463
1684827107.93519,53.1873567542346,0.463
1684827107.9551857,53.1873567542346,0.463
1684827107.9757526,53.1873567542346,0.463
1684827107.995408,53.1872185765865,0.463
1684827108.0150914,53.1872185765865,0.463
1684827108.035791,53.1872185765865,0.463
1684827108.0555818,53.1872185765865,0.463
1684827108.0752301,53.1872185765865,0.463
1684827108.0951073,53.1872185765865,0.463
1684827108.115374,53.1872185765865,0.463
1684827108.135409,53.18736856585812,0.463
1684827108.1555183,53.18736856585812,0.463
1684827108.1755724,53.18736856585812,0.463
1684827108.196029,53.18736856585812,0.463
1684827108.2153935,53.18736856585812,0.463
1684827108.2356546,53.1872185765865,0.463
1684827108.2558963,53.1872185765865,0.463
1684827108.275542,53.1872185765865,0.463
1684827108.2958531,53.1872185765865,0.463
1684827108.315895,53.18736856585812,0.463
1684827108.3355837,53.18736856585812,0.463
1684827108.3558435,53.18736856585812,0.463
1684827108.3752165,53.18736856585812,0.463
1684827108.3955944,53.18736856585812,0.463
1684827108.415885,53.18736856585812,0.463
1684827108.4353561,53.18736856585812,0.463
1684827108.4557905,53.18736856585812,0.463
1684827108.4757094,53.18736856585812,0.463
1684827108.495511,53.1872185765865,0.463
1684827108.515823,53.1872185765865,0.23900000000000002
1684827108.5356972,53.1872185765865,0.23900000000000002
1684827108.5561163,53.17841928359326,0.23900000000000002
1684827108.5758758,53.17841928359326,0.23900000000000002
1684827108.594969,53.17841928359326,0.23900000000000002
1684827108.6154127,53.17841928359326,0.23900000000000002
1684827108.6358783,53.17841928359326,0.23900000000000002
1684827108.6550229,53.17841928359326,0.23900000000000002
1684827108.6756754,53.17841928359326,0.23900000000000002
1684827108.6952164,53.17856923923324,0.23900000000000002
1684827108.7147756,53.17856923923324,0.23900000000000002
1684827108.7353702,53.17841928359326,0.23900000000000002
1684827108.755045,53.17828241622408,0.23900000000000002
1684827108.7752671,53.178269328526454,0.23900000000000002
1684827108.7954013,53.178269328526454,0.23900000000000002
1684827108.8150432,53.17840662105618,0.23900000000000002
1684827108.8348784,53.17825574160588,0.23900000000000002
1684827108.855149,53.17840662105618,0.23900000000000002
1684827108.8746526,53.178545263682025,0.23900000000000002
1684827108.8951092,53.1786970686656,0.23900000000000002
1684827108.915282,53.178557501086715,0.23900000000000002
1684827108.935572,53.17841928359326,0.23900000000000002
1684827108.955915,53.17856923923324,0.23900000000000002
1684827108.9750407,53.17856923923324,0.23900000000000002
1684827108.9957454,53.17856923923324,0.23900000000000002
1684827109.0156329,53.17856923923324,0.23900000000000002
1684827109.0351322,53.17870838169753,0.23900000000000002
1684827109.0553536,53.17870838169753,0.23900000000000002
1684827109.0752425,53.16989982857572,0.23900000000000002
1684827109.095311,53.16989982857572,0.23900000000000002
1684827109.1154706,53.16989982857572,0.23900000000000002
1684827109.1348994,53.16989982857572,0.23900000000000002
1684827109.1553113,53.16989982857572,0.23900000000000002
1684827109.1753387,53.16989982857572,0.23900000000000002
1684827109.195039,53.16989982857572,0.23900000000000002
1684827109.215342,53.16989982857572,0.23900000000000002
