time,heading_from_position,gps_heading,imu_heading,heading_ekf,headAcc
1688814579.4838843,47.05,53.799829999999986,259.06,48.732003591385435,7.0
1688814579.502747,47.05,41.37268999999998,259.24,48.75201721175157,6.0
1688814579.5230026,47.05,41.37268999999998,259.24,48.78105537872454,6.0
1688814579.5443506,47.05,41.37268999999998,259.24,48.82593254586458,6.0
1688814579.5633695,47.05,41.37268999999998,259.24,48.87080971300461,6.0
1688814579.5837226,47.05,41.37268999999998,259.24,48.902242147444696,6.0
1688814579.6036415,45.9,46.803139999999985,259.44,48.92999109347383,6.0
1688814579.6235766,45.9,46.803139999999985,259.44,48.94716693595331,6.0
1688814579.643169,45.9,46.803139999999985,259.44,48.96255664404095,6.0
1688814579.6640818,45.9,46.803139999999985,259.44,48.980144881855395,6.0
1688814579.6828058,45.9,46.803139999999985,259.44,48.983373296527034,6.0
1688814579.7032497,45.9,46.803139999999985,259.44,48.97555702762571,6.0
1688814579.7229424,45.9,46.803139999999985,259.44,48.96606584395982,6.0
1688814579.7434385,45.9,52.037559999999985,259.72,48.97925124066078,5.0
1688814579.7637796,45.9,52.037559999999985,259.72,49.00323575504063,5.0
1688814579.7832975,45.9,52.037559999999985,259.72,49.03385054856019,5.0
1688814579.8028674,45.9,52.037559999999985,259.72,49.06337984732128,5.0
1688814579.823779,45.9,52.037559999999985,259.72,49.09518063060246,5.0
1688814579.8434262,45.9,52.037559999999985,259.72,49.13606735196397,5.0
1688814579.8637571,45.9,52.037559999999985,259.72,49.16786813524515,5.0
1688814579.8835993,45.9,52.037559999999985,259.72,49.204211887566494,5.0
1688814579.9030733,47.26,48.01213000000001,260.15,49.245589740716134,5.0
1688814579.9231699,47.26,48.01213000000001,260.15,49.30656936007984,5.0
1688814579.9429958,47.26,48.01213000000001,260.15,49.37416784303745,5.0
1688814579.963418,47.26,48.01213000000001,260.15,49.42824662940353,5.0
1688814579.9833424,47.26,48.01213000000001,260.15,49.491338546830626,5.0
1688814580.003439,47.26,49.70251000000002,260.42,49.56522394805071,4.0
1688814580.0233576,47.26,49.70251000000002,260.42,49.64695388546275,4.0
1688814580.0435581,47.26,49.70251000000002,260.42,49.72239690461233,4.0
1688814580.0629365,47.26,49.70251000000002,260.42,49.83556143333671,4.0
1688814580.0830524,47.26,49.70251000000002,260.42,49.92657505566769,4.0
1688814580.1037128,47.88,50.21640000000002,260.71,49.960733702906325,3.0
1688814580.1231935,47.88,50.21640000000002,260.71,50.03214938149775,3.0
1688814580.1428735,47.88,50.21640000000002,260.71,50.0954806897501,3.0
1688814580.1637099,47.88,50.21640000000002,260.71,50.17238299262795,3.0
1688814580.1833127,47.88,50.21640000000002,260.71,50.229701415454265,3.0
1688814580.2028384,47.88,49.28705000000002,261.01,50.27359440974561,3.0
1688814580.2239237,47.88,49.28705000000002,261.01,50.34891983847705,3.0
1688814580.2435079,47.88,49.28705000000002,261.01,50.40541391002562,3.0
